path,tipo_file,stato_git,tracked,categoria,prodotto_target,azione_futura,modalità_condivisione,decisione,dipendenze_principali,motivazione,note
docs/architecture/external-data/external-data-source-registry.md,documentazione,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,decisioni architetturali,"Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
docs/architecture/external-data/observatory-initial-indicator-catalog.md,documentazione,clean,true,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_NEL_REPOSITORY_CENTRO_STUDI,,DEFINITIVA,decisioni architetturali,"Finalità statistica, documentale o redazionale del Centro Studi",Stato iniziale pulito
docs/architecture/external-data/source-notes/istat-unioncamere-eurostat.md,documentazione,clean,true,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_NEL_REPOSITORY_CENTRO_STUDI,,DEFINITIVA,decisioni architetturali,"Finalità statistica, documentale o redazionale del Centro Studi",Stato iniziale pulito
docs/architecture/external-data/source-notes/mercati-worldbank-ice.md,documentazione,clean,true,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_NEL_REPOSITORY_CENTRO_STUDI,,DEFINITIVA,decisioni architetturali,"Finalità statistica, documentale o redazionale del Centro Studi",Stato iniziale pulito
docs/architecture/external-data/source-notes/opportunita-incentivi-eu-funding.md,documentazione,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,decisioni architetturali,"Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
docs/architecture/fundamental/collaborazioni-domain-thesis.md,documentazione,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,decisioni architetturali,"Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
docs/architecture/fundamental/domain-patterns.md,documentazione,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,decisioni architetturali,"Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
docs/architecture/fundamental/opportunita-domain-thesis.md,documentazione,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,decisioni architetturali,"Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
docs/architecture/fundamental/professionisti-domain-thesis.md,documentazione,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,decisioni architetturali,"Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
docs/architecture/legal/claude-final/00-legal-review-report.docx,documento_binario,clean,true,ARCHIVIO,Archivio storico,CONSERVARE_SENZA_CANCELLARE,,DEFINITIVA,decisioni architetturali,"Documento di evidenza o revisione storica, non fonte normativa futura",Stato iniziale pulito
docs/architecture/legal/claude-final/01-privacy-policy.docx,documento_binario,clean,true,ARCHIVIO,Archivio storico,CONSERVARE_SENZA_CANCELLARE,,DEFINITIVA,decisioni architetturali,"Documento di evidenza o revisione storica, non fonte normativa futura",Stato iniziale pulito
docs/architecture/legal/claude-final/02-cookie-policy.docx,documento_binario,clean,true,ARCHIVIO,Archivio storico,CONSERVARE_SENZA_CANCELLARE,,DEFINITIVA,decisioni architetturali,"Documento di evidenza o revisione storica, non fonte normativa futura",Stato iniziale pulito
docs/architecture/legal/claude-final/03-termini-duso.docx,documento_binario,clean,true,ARCHIVIO,Archivio storico,CONSERVARE_SENZA_CANCELLARE,,DEFINITIVA,decisioni architetturali,"Documento di evidenza o revisione storica, non fonte normativa futura",Stato iniziale pulito
docs/architecture/legal/claude-final/04-informativa-dati-fonti-esterne.docx,documento_binario,clean,true,ARCHIVIO,Archivio storico,CONSERVARE_SENZA_CANCELLARE,,DEFINITIVA,decisioni architetturali,"Documento di evidenza o revisione storica, non fonte normativa futura",Stato iniziale pulito
docs/architecture/legal/claude-final/05-decision-table-changelog.docx,documento_binario,clean,true,ARCHIVIO,Archivio storico,CONSERVARE_SENZA_CANCELLARE,,DEFINITIVA,decisioni architetturali,"Documento di evidenza o revisione storica, non fonte normativa futura",Stato iniziale pulito
docs/architecture/legal/cookie-policy.md,documentazione,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_E_RISCRIVERE_PER_PRODOTTO,,DEFINITIVA,decisioni architetturali,"Obblighi oggi modellati sulla piattaforma e sui dati personali; il Centro Studi necessita documenti autonomi",Stato iniziale pulito
docs/architecture/legal/cookie-storage-tracker-inventory.md,documentazione,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_E_RISCRIVERE_PER_PRODOTTO,,DEFINITIVA,decisioni architetturali,"Obblighi oggi modellati sulla piattaforma e sui dati personali; il Centro Studi necessita documenti autonomi",Stato iniziale pulito
docs/architecture/legal/data-flow-map.md,documentazione,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_E_RISCRIVERE_PER_PRODOTTO,,DEFINITIVA,decisioni architetturali,"Obblighi oggi modellati sulla piattaforma e sui dati personali; il Centro Studi necessita documenti autonomi",Stato iniziale pulito
docs/architecture/legal/informativa-disclaimer-dati-fonti-esterne.md,documentazione,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_E_RISCRIVERE_PER_PRODOTTO,,DEFINITIVA,decisioni architetturali,"Obblighi oggi modellati sulla piattaforma e sui dati personali; il Centro Studi necessita documenti autonomi",Stato iniziale pulito
docs/architecture/legal/l1.1-legal-privacy-cookie-technical-audit.md,documentazione,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_E_RISCRIVERE_PER_PRODOTTO,,DEFINITIVA,decisioni architetturali,"Obblighi oggi modellati sulla piattaforma e sui dati personali; il Centro Studi necessita documenti autonomi",Stato iniziale pulito
docs/architecture/legal/l1.1b-contact-visibility-model.md,documentazione,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_E_RISCRIVERE_PER_PRODOTTO,,DEFINITIVA,decisioni architetturali,"Obblighi oggi modellati sulla piattaforma e sui dati personali; il Centro Studi necessita documenti autonomi",Stato iniziale pulito
docs/architecture/legal/l1.1b-contact-visibility-validation-report.md,documentazione,clean,true,ARCHIVIO,Archivio storico,CONSERVARE_SENZA_CANCELLARE,,DEFINITIVA,decisioni architetturali,"Documento di evidenza o revisione storica, non fonte normativa futura",Stato iniziale pulito
docs/architecture/legal/l1.2-legal-review-report.md,documentazione,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_E_RISCRIVERE_PER_PRODOTTO,,DEFINITIVA,decisioni architetturali,"Obblighi oggi modellati sulla piattaforma e sui dati personali; il Centro Studi necessita documenti autonomi",Stato iniziale pulito
docs/architecture/legal/l1.3-legal-technical-alignment-report.md,documentazione,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_E_RISCRIVERE_PER_PRODOTTO,,DEFINITIVA,decisioni architetturali,"Obblighi oggi modellati sulla piattaforma e sui dati personali; il Centro Studi necessita documenti autonomi",Stato iniziale pulito
docs/architecture/legal/l1.3-m1-terms-acceptance-validation-report.md,documentazione,clean,true,ARCHIVIO,Archivio storico,CONSERVARE_SENZA_CANCELLARE,,DEFINITIVA,decisioni architetturali,"Documento di evidenza o revisione storica, non fonte normativa futura",Stato iniziale pulito
docs/architecture/legal/l1.3-m2-legal-retention-archive-review.md,documentazione,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_E_RISCRIVERE_PER_PRODOTTO,,DEFINITIVA,decisioni architetturali,"Obblighi oggi modellati sulla piattaforma e sui dati personali; il Centro Studi necessita documenti autonomi",Stato iniziale pulito
docs/architecture/legal/l1.3-m2-legal-retention-validation-report.md,documentazione,clean,true,ARCHIVIO,Archivio storico,CONSERVARE_SENZA_CANCELLARE,,DEFINITIVA,decisioni architetturali,"Documento di evidenza o revisione storica, non fonte normativa futura",Stato iniziale pulito
docs/architecture/legal/l1.3-m3-m4-cumulative-review.md,documentazione,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_E_RISCRIVERE_PER_PRODOTTO,,DEFINITIVA,decisioni architetturali,"Obblighi oggi modellati sulla piattaforma e sui dati personali; il Centro Studi necessita documenti autonomi",Stato iniziale pulito
docs/architecture/legal/l1.3-m3-m4-implementation-validation-report.md,documentazione,clean,true,ARCHIVIO,Archivio storico,CONSERVARE_SENZA_CANCELLARE,,DEFINITIVA,decisioni architetturali,"Documento di evidenza o revisione storica, non fonte normativa futura",Stato iniziale pulito
docs/architecture/legal/l1.3-m3-self-service-account-deletion-review.md,documentazione,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_E_RISCRIVERE_PER_PRODOTTO,,DEFINITIVA,decisioni architetturali,"Obblighi oggi modellati sulla piattaforma e sui dati personali; il Centro Studi necessita documenti autonomi",Stato iniziale pulito
docs/architecture/legal/l1.3-m4-management-reassignment-review.md,documentazione,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_E_RISCRIVERE_PER_PRODOTTO,,DEFINITIVA,decisioni architetturali,"Obblighi oggi modellati sulla piattaforma e sui dati personali; il Centro Studi necessita documenti autonomi",Stato iniziale pulito
docs/architecture/legal/l1.4-legal-finalization-validation-report.md,documentazione,clean,true,ARCHIVIO,Archivio storico,CONSERVARE_SENZA_CANCELLARE,,DEFINITIVA,decisioni architetturali,"Documento di evidenza o revisione storica, non fonte normativa futura",Stato iniziale pulito
docs/architecture/legal/legal-drafting-factual-brief.md,documentazione,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_E_RISCRIVERE_PER_PRODOTTO,,DEFINITIVA,decisioni architetturali,"Obblighi oggi modellati sulla piattaforma e sui dati personali; il Centro Studi necessita documenti autonomi",Stato iniziale pulito
docs/architecture/legal/legal-open-decisions.md,documentazione,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_E_RISCRIVERE_PER_PRODOTTO,,DEFINITIVA,decisioni architetturali,"Obblighi oggi modellati sulla piattaforma e sui dati personali; il Centro Studi necessita documenti autonomi",Stato iniziale pulito
docs/architecture/legal/personal-data-inventory.md,documentazione,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_E_RISCRIVERE_PER_PRODOTTO,,DEFINITIVA,decisioni architetturali,"Obblighi oggi modellati sulla piattaforma e sui dati personali; il Centro Studi necessita documenti autonomi",Stato iniziale pulito
docs/architecture/legal/privacy-policy.md,documentazione,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_E_RISCRIVERE_PER_PRODOTTO,,DEFINITIVA,decisioni architetturali,"Obblighi oggi modellati sulla piattaforma e sui dati personali; il Centro Studi necessita documenti autonomi",Stato iniziale pulito
docs/architecture/legal/retention-schedule.md,documentazione,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_E_RISCRIVERE_PER_PRODOTTO,,DEFINITIVA,decisioni architetturali,"Obblighi oggi modellati sulla piattaforma e sui dati personali; il Centro Studi necessita documenti autonomi",Stato iniziale pulito
docs/architecture/legal/termini-duso.md,documentazione,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_E_RISCRIVERE_PER_PRODOTTO,,DEFINITIVA,decisioni architetturali,"Obblighi oggi modellati sulla piattaforma e sui dati personali; il Centro Studi necessita documenti autonomi",Stato iniziale pulito
docs/architecture/logical/appartenenze.md,documentazione,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,decisioni architetturali,"Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
docs/architecture/logical/collaborazioni.md,documentazione,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,decisioni architetturali,"Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
docs/architecture/logical/contenuti-editoriali.md,documentazione,clean,true,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK_COMMERCIALI,,DEFINITIVA,decisioni architetturali,"Funzione prevalentemente editoriale; i collegamenti commerciali richiedono API read-only o duplicazione controllata",Stato iniziale pulito
docs/architecture/logical/contenuti.md,documentazione,clean,true,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK_COMMERCIALI,,DEFINITIVA,decisioni architetturali,"Funzione prevalentemente editoriale; i collegamenti commerciali richiedono API read-only o duplicazione controllata",Stato iniziale pulito
docs/architecture/logical/eventi.md,documentazione,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_E_SCINDERE_EVENTI_EDITORIALI,,DEFINITIVA,decisioni architetturali,Evento potenzialmente commerciale o editoriale: richiede tassonomia e ownership esplicite,Stato iniziale pulito
docs/architecture/logical/identita-accessi.md,documentazione,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,decisioni architetturali,"Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
docs/architecture/logical/imprese.md,documentazione,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,decisioni architetturali,"Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
docs/architecture/logical/mercati-internazionali.md,documentazione,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,decisioni architetturali,"Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
docs/architecture/logical/opportunita.md,documentazione,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,decisioni architetturali,"Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
docs/architecture/logical/organizzazioni.md,documentazione,clean,true,CONDIVISO,Entrambi con record separati,DUPLICARE_SCHEMA_E_STABILIRE_OWNER,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,decisioni architetturali,Entità usata sia da ecosistema B2B sia da partner/centri di ricerca,Stato iniziale pulito
docs/architecture/logical/osservatorio.md,documentazione,clean,true,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_NEL_REPOSITORY_CENTRO_STUDI,,DEFINITIVA,decisioni architetturali,"Finalità statistica, documentale o redazionale del Centro Studi",Stato iniziale pulito
docs/architecture/logical/persone.md,documentazione,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,decisioni architetturali,"Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
docs/architecture/logical/professionisti.md,documentazione,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,decisioni architetturali,"Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
docs/architecture/logical/reconciliation-report.md,documentazione,clean,true,ARCHIVIO,Archivio storico,CONSERVARE_SENZA_CANCELLARE,,DEFINITIVA,decisioni architetturali,"Documento di evidenza o revisione storica, non fonte normativa futura",Stato iniziale pulito
docs/architecture/logical/servizi.md,documentazione,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,decisioni architetturali,"Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
docs/architecture/migrations/appartenenze-m8.2-validation-report.md,documentazione,clean,true,ARCHIVIO,Archivio storico,CONSERVARE_SENZA_CANCELLARE,,DEFINITIVA,decisioni architetturali,"Documento di evidenza o revisione storica, non fonte normativa futura",Stato iniziale pulito
docs/architecture/migrations/appartenenze-migration-plan.md,documentazione,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,decisioni architetturali,"Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
docs/architecture/migrations/collaborazioni-m8.2-validation-report.md,documentazione,clean,true,ARCHIVIO,Archivio storico,CONSERVARE_SENZA_CANCELLARE,,DEFINITIVA,decisioni architetturali,"Documento di evidenza o revisione storica, non fonte normativa futura",Stato iniziale pulito
docs/architecture/migrations/collaborazioni-migration-plan.md,documentazione,clean,true,PONTE_IMPRESE,PonteImprese,MIGRARE_NEL_REPOSITORY_PONTE,,DEFINITIVA,decisioni architetturali,"Dominio operativo, commerciale o identitario della piattaforma B2B",Stato iniziale pulito
docs/architecture/migrations/contenuti-migration-plan.md,documentazione,clean,true,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK_COMMERCIALI,,DEFINITIVA,decisioni architetturali,"Funzione prevalentemente editoriale; i collegamenti commerciali richiedono API read-only o duplicazione controllata",Stato iniziale pulito
docs/architecture/migrations/contenuti-validation-report.md,documentazione,clean,true,ARCHIVIO,Archivio storico,CONSERVARE_SENZA_CANCELLARE,,DEFINITIVA,decisioni architetturali,"Documento di evidenza o revisione storica, non fonte normativa futura",Stato iniziale pulito
docs/architecture/migrations/eventi-m8.2-validation-report.md,documentazione,clean,true,ARCHIVIO,Archivio storico,CONSERVARE_SENZA_CANCELLARE,,DEFINITIVA,decisioni architetturali,"Documento di evidenza o revisione storica, non fonte normativa futura",Stato iniziale pulito
