tipo_oggetto,nome_oggetto,file_origine,simbolo_o_migration,categoria,prodotto_target,azione_futura,modalità_condivisione,decisione,dati_o_finalità,dipendenze,motivazione,note
pagina_next,/,src/app/page.tsx,default export,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,UI e navigazione,"Next.js,React","Funzione operativa, identitaria o commerciale",Route App Router
pagina_next,/persone/[slug],src/app/persone/[slug]/page.tsx,default export,CONDIVISO,Entrambi con versioni indipendenti,ESTRARRE_O_DUPLICARE,PACKAGE_VERSIONATO,DEFINITIVA,UI e navigazione,"Next.js,React",Catalogo o utilità tecnica neutrale,Route App Router
pagina_next,/persone,src/app/persone/page.tsx,default export,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,UI e navigazione,"Next.js,React","Funzione operativa, identitaria o commerciale",Route App Router
pagina_next,/privacy,src/app/privacy/page.tsx,default export,PONTE_IMPRESE,PonteImprese,MIGRARE_E_RIVALUTARE,,DEFINITIVA,UI e navigazione,"Next.js,React",Responsabilità legale legata ai dati operativi attuali,Route App Router
pagina_next,/professionisti/[id],src/app/professionisti/[id]/page.tsx,default export,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,UI e navigazione,"Next.js,React","Funzione operativa, identitaria o commerciale",Route App Router
pagina_next,/professionisti,src/app/professionisti/page.tsx,default export,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,UI e navigazione,"Next.js,React","Funzione operativa, identitaria o commerciale",Route App Router
pagina_next,/pubblica,src/app/pubblica/page.tsx,default export,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,UI e navigazione,"Next.js,React","Funzione operativa, identitaria o commerciale",Route App Router
pagina_next,/registrati,src/app/registrati/page.tsx,default export,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,UI e navigazione,"Next.js,React","Funzione operativa, identitaria o commerciale",Route App Router
pagina_next,/servizi/offerte/[id],src/app/servizi/offerte/[id]/page.tsx,default export,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,UI e navigazione,"Next.js,React","Funzione operativa, identitaria o commerciale",Route App Router
pagina_next,/servizi,src/app/servizi/page.tsx,default export,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,UI e navigazione,"Next.js,React","Funzione operativa, identitaria o commerciale",Route App Router
pagina_next,/servizi/richieste/[id],src/app/servizi/richieste/[id]/page.tsx,default export,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,UI e navigazione,"Next.js,React","Funzione operativa, identitaria o commerciale",Route App Router
pagina_next,/termini,src/app/termini/page.tsx,default export,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,UI e navigazione,"Next.js,React","Funzione operativa, identitaria o commerciale",Route App Router
test,ecosystems.test.ts,src/data/ecosystems.test.ts,ecosystems.test.ts,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,verifica automatizzata,"runner,modulo sotto test","Funzione operativa, identitaria o commerciale",Unità eseguibile
test,self-delete.test.ts,src/lib/access/self-delete.test.ts,self-delete.test.ts,PONTE_IMPRESE,PonteImprese,MIGRARE_E_RIVALUTARE,,DEFINITIVA,verifica automatizzata,"runner,modulo sotto test",Responsabilità legale legata ai dati operativi attuali,Unità eseguibile
test,roles-policy.test.ts,src/lib/admin/roles-policy.test.ts,roles-policy.test.ts,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,verifica automatizzata,"runner,modulo sotto test","Funzione operativa, identitaria o commerciale",Unità eseguibile
test,user-labels.test.ts,src/lib/app/user-labels.test.ts,user-labels.test.ts,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,verifica automatizzata,"runner,modulo sotto test","Funzione operativa, identitaria o commerciale",Unità eseguibile
test,safe-redirect.test.ts,src/lib/auth/safe-redirect.test.ts,safe-redirect.test.ts,CONDIVISO,Entrambi con implementazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,verifica automatizzata,"runner,modulo sotto test",Fondazione tecnica neutrale,Unità eseguibile
test,capabilities.test.ts,src/lib/business/capabilities.test.ts,capabilities.test.ts,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,verifica automatizzata,"runner,modulo sotto test","Funzione operativa, identitaria o commerciale",Unità eseguibile
test,strip-acquisition-trailer.test.ts,src/lib/contents/strip-acquisition-trailer.test.ts,strip-acquisition-trailer.test.ts,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK,API_READ_ONLY,DEFINITIVA,verifica automatizzata,"runner,modulo sotto test",Oggetto editoriale con possibili riferimenti commerciali,Unità eseguibile
test,person-contact.test.ts,src/lib/data/authenticated/person-contact.test.ts,person-contact.test.ts,PONTE_IMPRESE,PonteImprese,MIGRARE_E_RIVALUTARE,,DEFINITIVA,verifica automatizzata,"runner,modulo sotto test",Responsabilità legale legata ai dati operativi attuali,Unità eseguibile
test,observatory.test.ts,src/lib/data/editorial/observatory.test.ts,observatory.test.ts,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_NELL_CENTRO_STUDI,,DEFINITIVA,verifica automatizzata,"runner,modulo sotto test",Finalità statistica o documentale,Unità eseguibile
test,culture.test.ts,src/lib/data/public/culture.test.ts,culture.test.ts,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_NELL_CENTRO_STUDI,,DEFINITIVA,verifica automatizzata,"runner,modulo sotto test",Finalità culturale/editoriale,Unità eseguibile
test,people.test.ts,src/lib/data/public/people.test.ts,people.test.ts,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,verifica automatizzata,"runner,modulo sotto test","Funzione operativa, identitaria o commerciale",Unità eseguibile
test,public-domains.test.ts,src/lib/data/public/public-domains.test.ts,public-domains.test.ts,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,verifica automatizzata,"runner,modulo sotto test","Funzione operativa, identitaria o commerciale",Unità eseguibile
test,visibility-gates.test.ts,src/lib/data/public/visibility-gates.test.ts,visibility-gates.test.ts,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,verifica automatizzata,"runner,modulo sotto test","Funzione operativa, identitaria o commerciale",Unità eseguibile
test,slug.test.ts,src/lib/editorial/slug.test.ts,slug.test.ts,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK,API_READ_ONLY,DEFINITIVA,verifica automatizzata,"runner,modulo sotto test",Oggetto editoriale con possibili riferimenti commerciali,Unità eseguibile
test,app-error.test.ts,src/lib/errors/app-error.test.ts,app-error.test.ts,CONDIVISO,Entrambi con implementazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,verifica automatizzata,"runner,modulo sotto test",Fondazione tecnica neutrale,Unità eseguibile
test,acquisition.test.ts,src/lib/external-data/contents/acquisition.test.ts,acquisition.test.ts,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK,API_READ_ONLY,DEFINITIVA,verifica automatizzata,"runner,modulo sotto test",Oggetto editoriale con possibili riferimenti commerciali,Unità eseguibile
test,apply-contents.test.ts,src/lib/external-data/contents/apply-contents.test.ts,apply-contents.test.ts,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK,API_READ_ONLY,DEFINITIVA,verifica automatizzata,"runner,modulo sotto test",Oggetto editoriale con possibili riferimenti commerciali,Unità eseguibile
test,apply-lfsa-esgan.test.ts,src/lib/external-data/eurostat/apply-lfsa-esgan.test.ts,apply-lfsa-esgan.test.ts,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_NELL_CENTRO_STUDI,,DEFINITIVA,verifica automatizzata,"runner,modulo sotto test",Finalità statistica o documentale,Unità eseguibile
test,lfsa-esgan.test.ts,src/lib/external-data/eurostat/lfsa-esgan.test.ts,lfsa-esgan.test.ts,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_NELL_CENTRO_STUDI,,DEFINITIVA,verifica automatizzata,"runner,modulo sotto test",Finalità statistica o documentale,Unità eseguibile
test,acquisition.test.ts,src/lib/external-data/events/acquisition.test.ts,acquisition.test.ts,CONDIVISO,Entrambi con dati separati,DUPLICARE_SCHEMA_O_ESTRARRE_MOTORE,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,verifica automatizzata,"runner,modulo sotto test",Eventi B2B e osservatorio separati per tassonomia e dati,Unità eseguibile
test,apply-opendata.test.ts,src/lib/external-data/incentivi-gov/apply-opendata.test.ts,apply-opendata.test.ts,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,verifica automatizzata,"runner,modulo sotto test","Funzione operativa, identitaria o commerciale",Unità eseguibile
test,opendata.test.ts,src/lib/external-data/incentivi-gov/opendata.test.ts,opendata.test.ts,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,verifica automatizzata,"runner,modulo sotto test","Funzione operativa, identitaria o commerciale",Unità eseguibile
test,summary-preserve.test.ts,src/lib/external-data/incentivi-gov/summary-preserve.test.ts,summary-preserve.test.ts,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,verifica automatizzata,"runner,modulo sotto test","Funzione operativa, identitaria o commerciale",Unità eseguibile
test,apply-indicators.test.ts,src/lib/external-data/worldbank/apply-indicators.test.ts,apply-indicators.test.ts,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_NELL_CENTRO_STUDI,,DEFINITIVA,verifica automatizzata,"runner,modulo sotto test",Finalità statistica o documentale,Unità eseguibile
test,indicators.test.ts,src/lib/external-data/worldbank/indicators.test.ts,indicators.test.ts,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_NELL_CENTRO_STUDI,,DEFINITIVA,verifica automatizzata,"runner,modulo sotto test",Finalità statistica o documentale,Unità eseguibile
test,l1.3-m2-legal-retention.test.ts,src/lib/legal/l1.3-m2-legal-retention.test.ts,l1.3-m2-legal-retention.test.ts,PONTE_IMPRESE,PonteImprese,MIGRARE_E_RIVALUTARE,,DEFINITIVA,verifica automatizzata,"runner,modulo sotto test",Responsabilità legale legata ai dati operativi attuali,Unità eseguibile
test,l1.4-legal-public.test.ts,src/lib/legal/l1.4-legal-public.test.ts,l1.4-legal-public.test.ts,PONTE_IMPRESE,PonteImprese,MIGRARE_E_RIVALUTARE,,DEFINITIVA,verifica automatizzata,"runner,modulo sotto test",Responsabilità legale legata ai dati operativi attuali,Unità eseguibile
test,record-terms-acceptance.test.ts,src/lib/legal/record-terms-acceptance.test.ts,record-terms-acceptance.test.ts,PONTE_IMPRESE,PonteImprese,MIGRARE_E_RIVALUTARE,,DEFINITIVA,verifica automatizzata,"runner,modulo sotto test",Responsabilità legale legata ai dati operativi attuali,Unità eseguibile
test,subject-ref.test.ts,src/lib/legal/subject-ref.test.ts,subject-ref.test.ts,PONTE_IMPRESE,PonteImprese,MIGRARE_E_RIVALUTARE,,DEFINITIVA,verifica automatizzata,"runner,modulo sotto test",Responsabilità legale legata ai dati operativi attuali,Unità eseguibile
test,temporal-label.test.ts,src/lib/opportunities/temporal-label.test.ts,temporal-label.test.ts,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,verifica automatizzata,"runner,modulo sotto test","Funzione operativa, identitaria o commerciale",Unità eseguibile
test,slug.test.ts,src/lib/profile/slug.test.ts,slug.test.ts,CONDIVISO,Entrambi con versioni indipendenti,ESTRARRE_O_DUPLICARE,PACKAGE_VERSIONATO,DEFINITIVA,verifica automatizzata,"runner,modulo sotto test",Catalogo o utilità tecnica neutrale,Unità eseguibile
test,copy-humanization.test.ts,src/lib/public/copy-humanization.test.ts,copy-humanization.test.ts,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,verifica automatizzata,"runner,modulo sotto test","Funzione operativa, identitaria o commerciale",Unità eseguibile
test,guards.test.ts,src/lib/session/guards.test.ts,guards.test.ts,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,verifica automatizzata,"runner,modulo sotto test","Funzione operativa, identitaria o commerciale",Unità eseguibile
test,security-boundary.test.ts,src/lib/supabase/security-boundary.test.ts,security-boundary.test.ts,CONDIVISO,Entrambi con implementazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,verifica automatizzata,"runner,modulo sotto test",Fondazione tecnica neutrale,Unità eseguibile
migration,20260718103949_create_profiles_table.sql,supabase/migrations/20260718103949_create_profiles_table.sql,20260718103949_create_profiles_table.sql,CONDIVISO,Entrambi con implementazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,evoluzione schema immutabile,"PostgreSQL,Supabase",Fondazione tecnica neutrale,Migration storica: non modificare
migration,20260718112212_create_languages_table.sql,supabase/migrations/20260718112212_create_languages_table.sql,20260718112212_create_languages_table.sql,CONDIVISO,Entrambi con versioni indipendenti,ESTRARRE_O_DUPLICARE,PACKAGE_VERSIONATO,DEFINITIVA,evoluzione schema immutabile,"PostgreSQL,Supabase",Catalogo o utilità tecnica neutrale,Migration storica: non modificare
migration,20260718113000_extend_profiles_for_person_domain.sql,supabase/migrations/20260718113000_extend_profiles_for_person_domain.sql,20260718113000_extend_profiles_for_person_domain.sql,CONDIVISO,Entrambi con implementazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,evoluzione schema immutabile,"PostgreSQL,Supabase",Fondazione tecnica neutrale,Migration storica: non modificare
migration,20260718113607_create_profile_languages_table.sql,supabase/migrations/20260718113607_create_profile_languages_table.sql,20260718113607_create_profile_languages_table.sql,CONDIVISO,Entrambi con versioni indipendenti,ESTRARRE_O_DUPLICARE,PACKAGE_VERSIONATO,DEFINITIVA,evoluzione schema immutabile,"PostgreSQL,Supabase",Catalogo o utilità tecnica neutrale,Migration storica: non modificare
migration,20260718190540_create_language_service_types_table.sql,supabase/migrations/20260718190540_create_language_service_types_table.sql,20260718190540_create_language_service_types_table.sql,CONDIVISO,Entrambi con versioni indipendenti,ESTRARRE_O_DUPLICARE,PACKAGE_VERSIONATO,DEFINITIVA,evoluzione schema immutabile,"PostgreSQL,Supabase",Catalogo o utilità tecnica neutrale,Migration storica: non modificare
migration,20260718190638_create_language_service_specializations_table.sql,supabase/migrations/20260718190638_create_language_service_specializations_table.sql,20260718190638_create_language_service_specializations_table.sql,CONDIVISO,Entrambi con versioni indipendenti,ESTRARRE_O_DUPLICARE,PACKAGE_VERSIONATO,DEFINITIVA,evoluzione schema immutabile,"PostgreSQL,Supabase",Catalogo o utilità tecnica neutrale,Migration storica: non modificare
migration,20260718190718_create_profile_language_services_table.sql,supabase/migrations/20260718190718_create_profile_language_services_table.sql,20260718190718_create_profile_language_services_table.sql,CONDIVISO,Entrambi con versioni indipendenti,ESTRARRE_O_DUPLICARE,PACKAGE_VERSIONATO,DEFINITIVA,evoluzione schema immutabile,"PostgreSQL,Supabase",Catalogo o utilità tecnica neutrale,Migration storica: non modificare
migration,20260718190814_create_profile_language_service_specializations_table.sql,supabase/migrations/20260718190814_create_profile_language_service_specializations_table.sql,20260718190814_create_profile_language_service_specializations_table.sql,CONDIVISO,Entrambi con versioni indipendenti,ESTRARRE_O_DUPLICARE,PACKAGE_VERSIONATO,DEFINITIVA,evoluzione schema immutabile,"PostgreSQL,Supabase",Catalogo o utilità tecnica neutrale,Migration storica: non modificare
migration,20260718192646_create_business_sectors_table.sql,supabase/migrations/20260718192646_create_business_sectors_table.sql,20260718192646_create_business_sectors_table.sql,CONDIVISO,Entrambi con versioni indipendenti,ESTRARRE_O_DUPLICARE,PACKAGE_VERSIONATO,DEFINITIVA,evoluzione schema immutabile,"PostgreSQL,Supabase",Catalogo o utilità tecnica neutrale,Migration storica: non modificare
migration,20260718192647_create_training_course_types_table.sql,supabase/migrations/20260718192647_create_training_course_types_table.sql,20260718192647_create_training_course_types_table.sql,CONDIVISO,Entrambi con implementazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,evoluzione schema immutabile,"PostgreSQL,Supabase",Fondazione tecnica neutrale,Migration storica: non modificare
migration,20260718192648_create_training_delivery_modes_and_venue_types_tables.sql,supabase/migrations/20260718192648_create_training_delivery_modes_and_venue_types_tables.sql,20260718192648_create_training_delivery_modes_and_venue_types_tables.sql,CONDIVISO,Entrambi con implementazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,evoluzione schema immutabile,"PostgreSQL,Supabase",Fondazione tecnica neutrale,Migration storica: non modificare
migration,20260718192650_create_training_offers_table.sql,supabase/migrations/20260718192650_create_training_offers_table.sql,20260718192650_create_training_offers_table.sql,CONDIVISO,Entrambi con implementazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,evoluzione schema immutabile,"PostgreSQL,Supabase",Fondazione tecnica neutrale,Migration storica: non modificare
migration,20260718192651_create_training_offer_languages_table.sql,supabase/migrations/20260718192651_create_training_offer_languages_table.sql,20260718192651_create_training_offer_languages_table.sql,CONDIVISO,Entrambi con versioni indipendenti,ESTRARRE_O_DUPLICARE,PACKAGE_VERSIONATO,DEFINITIVA,evoluzione schema immutabile,"PostgreSQL,Supabase",Catalogo o utilità tecnica neutrale,Migration storica: non modificare
migration,20260718192652_create_training_offer_sectors_table.sql,supabase/migrations/20260718192652_create_training_offer_sectors_table.sql,20260718192652_create_training_offer_sectors_table.sql,CONDIVISO,Entrambi con versioni indipendenti,ESTRARRE_O_DUPLICARE,PACKAGE_VERSIONATO,DEFINITIVA,evoluzione schema immutabile,"PostgreSQL,Supabase",Catalogo o utilità tecnica neutrale,Migration storica: non modificare
migration,20260718192653_create_training_offer_venue_types_table.sql,supabase/migrations/20260718192653_create_training_offer_venue_types_table.sql,20260718192653_create_training_offer_venue_types_table.sql,CONDIVISO,Entrambi con implementazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,evoluzione schema immutabile,"PostgreSQL,Supabase",Fondazione tecnica neutrale,Migration storica: non modificare
migration,20260718192654_create_training_requests_table.sql,supabase/migrations/20260718192654_create_training_requests_table.sql,20260718192654_create_training_requests_table.sql,CONDIVISO,Entrambi con implementazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,evoluzione schema immutabile,"PostgreSQL,Supabase",Fondazione tecnica neutrale,Migration storica: non modificare
